request_id,phase_type,t_start,t_end,prefill_tokens,decode_tokens
cmpl-f74dafafc425478f8cb085dc5b5231b4,decode,124.50564408302307,127.9749927520752,0,1024
cmpl-86b3e6fbe6dd44ccaccd8e270ef60d53,prefill,126.2301595211029,126.2423324584961,1533,0
cmpl-86b3e6fbe6dd44ccaccd8e270ef60d53,decode,126.2423324584961,129.52993822097778,0,1024
cmpl-dfb9d822e03b4949b496294597a74bcb,prefill,132.15076565742493,132.19487309455872,5857,0
cmpl-dfb9d822e03b4949b496294597a74bcb,decode,132.19487309455872,133.63047242164612,0,407
cmpl-24c32ccd04834f60916f7684bc9c3fb1,prefill,133.1857771873474,133.22862768173218,6172,0
cmpl-24c32ccd04834f60916f7684bc9c3fb1,decode,133.22862768173218,135.0600516796112,0,517
cmpl-eb3889dcfaf4435a8169a1de2a98a8cd,prefill,131.62816667556763,131.65009188652039,3443,0
cmpl-eb3889dcfaf4435a8169a1de2a98a8cd,decode,131.65009188652039,135.24809575080872,0,1023
cmpl-50ba104371f24d30997fde5463d1a4a6,prefill,132.6652798652649,132.70229601860046,4633,0
cmpl-50ba104371f24d30997fde5463d1a4a6,decode,132.70229601860046,136.39508056640625,0,1023
cmpl-5ab1209de8a849bea85b1937f49c42aa,prefill,134.21677827835083,134.24684500694275,4553,0
cmpl-5ab1209de8a849bea85b1937f49c42aa,decode,134.24684500694275,137.16189789772034,0,806
cmpl-878e69f59bd24891bddcb324fdd0b5b0,prefill,135.77019453048706,135.8146035671234,6709,0
cmpl-878e69f59bd24891bddcb324fdd0b5b0,decode,135.8146035671234,137.81456017494202,0,558
cmpl-50a1384f1d59470d9cadf7709d5c501c,prefill,134.72806906700134,134.74309706687927,1335,0
cmpl-50a1384f1d59470d9cadf7709d5c501c,decode,134.74309706687927,138.48397517204285,0,1024
cmpl-0a2fc0b295614782ad231c27d7dc0a4b,prefill,136.2754557132721,136.29114198684692,827,0
cmpl-0a2fc0b295614782ad231c27d7dc0a4b,decode,136.29114198684692,139.02048182487488,0,744
cmpl-f74e10d2d999412891492aabc0254bee,prefill,135.24938464164734,135.2900505065918,5595,0
cmpl-f74e10d2d999412891492aabc0254bee,decode,135.2900505065918,139.04273104667664,0,1024
cmpl-617bff8116af4385adb692d305e80123,prefill,137.83480834960938,137.88087129592896,6854,0
cmpl-617bff8116af4385adb692d305e80123,decode,137.88087129592896,140.14071369171143,0,611
cmpl-5646980431554f5b98aedb7194c90599,prefill,136.79298734664917,136.81418776512146,1236,0
cmpl-5646980431554f5b98aedb7194c90599,decode,136.81418776512146,140.58937311172485,0,1024
cmpl-fcc135fefa7742f8bdc94ad870f67b4a,prefill,137.3141062259674,137.33379411697388,2376,0
cmpl-fcc135fefa7742f8bdc94ad870f67b4a,decode,137.33379411697388,141.14034748077393,0,1024
cmpl-03852671e633494087682047bc14feed,prefill,139.38106393814087,139.40258717536926,3511,0
cmpl-03852671e633494087682047bc14feed,decode,139.40258717536926,141.17785501480103,0,476
cmpl-a18aea59ebad409ca912bc205bf7651e,prefill,140.41190910339355,140.42654657363892,1349,0
cmpl-a18aea59ebad409ca912bc205bf7651e,decode,140.42654657363892,141.33368158340454,0,246
cmpl-90fa5859aee84e8c83542c7bd5a8153a,prefill,138.86658334732056,138.90718269348145,5800,0
cmpl-90fa5859aee84e8c83542c7bd5a8153a,decode,138.90718269348145,141.5372347831726,0,706
cmpl-ca13e026624d43e7b7ddc797bac8eed6,prefill,138.34429717063904,138.35957741737366,1479,0
cmpl-ca13e026624d43e7b7ddc797bac8eed6,decode,138.35957741737366,142.1514847278595,0,1024
cmpl-a523a1e736f74459b5e7cb988608bb90,prefill,141.4509506225586,141.48819971084595,4626,0
cmpl-a523a1e736f74459b5e7cb988608bb90,decode,141.48819971084595,142.74835395812988,0,356
cmpl-11c502edb7864d10a9a6152ff85e4792,prefill,142.47766661643982,142.4931914806366,1543,0
cmpl-11c502edb7864d10a9a6152ff85e4792,decode,142.4931914806366,143.00981426239014,0,151
cmpl-8fe083cba5a241bf95c984f152575ab2,prefill,139.8992359638214,139.94198369979858,4862,0
cmpl-8fe083cba5a241bf95c984f152575ab2,decode,139.94198369979858,143.6522376537323,0,1024
cmpl-7683dcc3268345558d568b6b2d16776f,prefill,140.93871450424194,140.98583459854126,7168,0
cmpl-7683dcc3268345558d568b6b2d16776f,decode,140.98583459854126,144.6056067943573,0,1024
cmpl-0742aa4480a14386bef6a94e30988085,prefill,142.99417090415955,142.998122215271,2,0
cmpl-0742aa4480a14386bef6a94e30988085,decode,142.998122215271,144.6468894481659,0,474
cmpl-e2825075527642a7a7e1d6d17a89aa5a,prefill,141.9649064540863,141.98861694335938,3778,0
cmpl-e2825075527642a7a7e1d6d17a89aa5a,decode,141.98861694335938,145.4796164035797,0,1024
cmpl-2bdc12a31ce7431d8b2ee349e06be147,prefill,144.02680158615112,144.03921508789062,823,0
cmpl-2bdc12a31ce7431d8b2ee349e06be147,decode,144.03921508789062,147.18637895584106,0,995
cmpl-79859bf284c642d0a712553afff4a18d,prefill,149.23294496536255,149.28031516075134,7168,0
cmpl-79859bf284c642d0a712553afff4a18d,decode,149.28031516075134,151.9935324192047,0,790
cmpl-be47f90e2b0b407383ae8e695e971458,prefill,149.6831340789795,149.69921255111694,1533,0
cmpl-be47f90e2b0b407383ae8e695e971458,decode,149.69921255111694,152.63788986206055,0,824
cmpl-93766962e5a04f34bbae874488c915fa,prefill,150.6020543575287,150.60590386390686,2,0
cmpl-93766962e5a04f34bbae874488c915fa,decode,150.60590386390686,153.8806984424591,0,874
cmpl-2dfabc5b50c84cbaaab0f5103e208891,prefill,150.14474868774414,150.16225910186768,2084,0
cmpl-2dfabc5b50c84cbaaab0f5103e208891,decode,150.16225910186768,153.9401981830597,0,1024
cmpl-371930b7fcad424a84f6e42b4d551b0b,prefill,152.4556303024292,152.50228142738342,7168,0
cmpl-371930b7fcad424a84f6e42b4d551b0b,decode,152.50228142738342,154.78620171546936,0,590
cmpl-e4915b401af244d3b623756955242d45,prefill,151.0688009262085,151.092933177948,3530,0
cmpl-e4915b401af244d3b623756955242d45,decode,151.092933177948,155.01088666915894,0,1024
cmpl-8cd622c50e514bb895cc01685f5d3e98,prefill,151.5293653011322,151.56699776649475,4613,0
cmpl-8cd622c50e514bb895cc01685f5d3e98,decode,151.56699776649475,155.50445890426636,0,1024
cmpl-6b1adc75185048d3abab7fdb35a953d9,prefill,154.28920817375183,154.33068776130676,5675,0
cmpl-6b1adc75185048d3abab7fdb35a953d9,decode,154.33068776130676,155.84277892112732,0,395
cmpl-d6dc895a9ed64390ae82e3a8bc9e1db6,prefill,151.99355006217957,152.03195643424988,5379,0
cmpl-d6dc895a9ed64390ae82e3a8bc9e1db6,decode,152.03195643424988,155.96367764472961,0,1024
cmpl-2a7256a24e7a4e7da0e5ea6c6fab6706,prefill,152.90471768379211,152.92293858528137,2289,0
cmpl-2a7256a24e7a4e7da0e5ea6c6fab6706,decode,152.92293858528137,156.8868887424469,0,1024
cmpl-19f10c62d7e54aa6a99dd37ac25b490e,prefill,156.59136509895325,156.63472270965576,6165,0
cmpl-19f10c62d7e54aa6a99dd37ac25b490e,decode,156.63472270965576,157.12176251411438,0,128
cmpl-e7a4756e7db243ff8c6655aaf7167e20,prefill,153.8214864730835,153.83628511428833,1281,0
cmpl-e7a4756e7db243ff8c6655aaf7167e20,decode,153.83628511428833,157.19583797454834,0,868
cmpl-e14a3362c16c4a0e9f4f0d7e9e0f39a9,prefill,153.37066888809204,153.41246700286865,6006,0
cmpl-e14a3362c16c4a0e9f4f0d7e9e0f39a9,decode,153.41246700286865,157.35971236228943,0,1024
cmpl-38722e596f2a44e99c3bcb0701ea7099,prefill,155.20311450958252,155.22379112243652,2555,0
cmpl-38722e596f2a44e99c3bcb0701ea7099,decode,155.22379112243652,157.66520810127258,0,637
cmpl-e5dfda31fad34b39abf6b03973a30e9f,prefill,154.74580025672913,154.76736497879028,3029,0
cmpl-e5dfda31fad34b39abf6b03973a30e9f,decode,154.76736497879028,158.6583263874054,0,1024
cmpl-580d09c47db64858a9fa5df29bf9aa3f,prefill,156.13048720359802,156.1757209300995,6492,0
cmpl-580d09c47db64858a9fa5df29bf9aa3f,decode,156.1757209300995,158.80981945991516,0,701
cmpl-43b8fead85054e27aa5f69a2548a6154,prefill,157.04607462882996,157.0661358833313,3221,0
cmpl-43b8fead85054e27aa5f69a2548a6154,decode,157.0661358833313,159.09633827209473,0,557
cmpl-debe9831afd54837a9a4e7a0ce744908,prefill,155.66264724731445,155.68053030967712,1881,0
cmpl-debe9831afd54837a9a4e7a0ce744908,decode,155.68053030967712,159.47694659233093,0,1024
cmpl-139fc4f0553146cd91eef94c4d14c9bd,prefill,157.50746083259583,157.54464673995972,4614,0
cmpl-139fc4f0553146cd91eef94c4d14c9bd,decode,157.54464673995972,159.58669018745422,0,575
cmpl-a82dc583606a4910a8eb7e3ed2194bd7,prefill,160.26629376411438,160.295339345932,4476,0
cmpl-a82dc583606a4910a8eb7e3ed2194bd7,decode,160.295339345932,161.00061345100403,0,211
cmpl-845f3fce9e754aa5935f307156227671,prefill,157.95947003364563,157.97292852401733,730,0
cmpl-845f3fce9e754aa5935f307156227671,decode,157.97292852401733,161.47575426101685,0,1024
cmpl-063466129ecc4d57aae2d4501bee022e,prefill,158.88378953933716,158.88837814331055,253,0
cmpl-063466129ecc4d57aae2d4501bee022e,decode,158.88837814331055,161.97099113464355,0,928
cmpl-8856773ccf004ccda65ece1bde3f26bb,prefill,159.34122395515442,159.35892009735107,1868,0
cmpl-8856773ccf004ccda65ece1bde3f26bb,decode,159.35892009735107,162.7082314491272,0,1024
cmpl-0f87b6d5ed0d4c44b68b8bea0c8eb02e,prefill,159.80062747001648,159.80438232421875,2,0
cmpl-0f87b6d5ed0d4c44b68b8bea0c8eb02e,decode,159.80438232421875,163.1269953250885,0,1024
cmpl-bf957b8eee2648ccb446673a0aea425f,prefill,166.78816294670105,166.8393783569336,7168,0
cmpl-bf957b8eee2648ccb446673a0aea425f,decode,166.8393783569336,167.7623016834259,0,232
cmpl-73d2a858d8be4ab08628b85bdaa31aef,prefill,165.12737584114075,165.16630291938782,5402,0
cmpl-73d2a858d8be4ab08628b85bdaa31aef,decode,165.16630291938782,168.3396852016449,0,849
cmpl-96549bc24fcb48b2b540966453b7c845,prefill,165.94966077804565,165.96891522407532,2377,0
cmpl-96549bc24fcb48b2b540966453b7c845,decode,165.96891522407532,168.51176023483276,0,657
cmpl-de8e042ef5be4921b1f8ef842539d350,prefill,166.37531757354736,166.42003989219666,6450,0
cmpl-de8e042ef5be4921b1f8ef842539d350,decode,166.42003989219666,169.45567226409912,0,777
cmpl-19ea16457f2d4643bbc9b337ecfbfc2e,prefill,165.54165935516357,165.5802755355835,5752,0
cmpl-19ea16457f2d4643bbc9b337ecfbfc2e,decode,165.5802755355835,169.4915943145752,0,1024
cmpl-79a7d0a785e8409aa27feb40cca4a399,prefill,167.20187878608704,167.24430584907532,6042,0
cmpl-79a7d0a785e8409aa27feb40cca4a399,decode,167.24430584907532,170.13283920288086,0,743
cmpl-4fd8bc54030b4af290e1cc47cb4bb792,prefill,167.61692261695862,167.6709382534027,5938,0
cmpl-4fd8bc54030b4af290e1cc47cb4bb792,decode,167.6709382534027,170.3954689502716,0,712
cmpl-39f4b2f18e8e413e829157e67fb635e8,prefill,168.44117951393127,168.46222114562988,3448,0
cmpl-39f4b2f18e8e413e829157e67fb635e8,decode,168.46222114562988,171.70146989822388,0,849
cmpl-bd61c3797d7240c3871f51b947de1789,prefill,168.0291440486908,168.0535764694214,3870,0
cmpl-bd61c3797d7240c3871f51b947de1789,decode,168.0535764694214,172.00349307060242,0,1024
cmpl-70289f1632bc4ad081f42d5d5bfd3d01,prefill,168.85289859771729,168.87687492370605,3620,0
cmpl-70289f1632bc4ad081f42d5d5bfd3d01,decode,168.87687492370605,172.65196180343628,0,966
cmpl-b7b174fb156f48078169b342e14c2395,prefill,170.09159660339355,170.1068778038025,1474,0
cmpl-b7b174fb156f48078169b342e14c2395,decode,170.1068778038025,172.89867329597473,0,710
cmpl-88d6c0021b6f4f21a7603fb6d0c047c7,prefill,169.26750874519348,169.29085278511047,3842,0
cmpl-88d6c0021b6f4f21a7603fb6d0c047c7,decode,169.29085278511047,173.2763707637787,0,1024
cmpl-3ed21a981f764b0eba43747b27758f75,prefill,170.5093126296997,170.5279676914215,2687,0
cmpl-3ed21a981f764b0eba43747b27758f75,decode,170.5279676914215,173.5992877483368,0,783
cmpl-794881039d7a4be7ad1def30fff87c80,prefill,169.67804431915283,169.69935870170593,2452,0
cmpl-794881039d7a4be7ad1def30fff87c80,decode,169.69935870170593,173.67102694511414,0,1024
cmpl-0aec2e056ef240e5aac9124e6e8a2d0a,prefill,170.924081325531,170.94144582748413,2284,0
cmpl-0aec2e056ef240e5aac9124e6e8a2d0a,decode,170.94144582748413,173.7164328098297,0,703
cmpl-ad2d0bd20e32489195b8e4008c4b751e,prefill,171.75866723060608,171.8028392791748,6648,0
cmpl-ad2d0bd20e32489195b8e4008c4b751e,decode,171.8028392791748,174.19039177894592,0,617
cmpl-6873e6592eb04da1bc86f4dcdcfbe024,prefill,173.82548642158508,173.8537790775299,4139,0
cmpl-6873e6592eb04da1bc86f4dcdcfbe024,decode,173.8537790775299,174.9725501537323,0,290
cmpl-3364a962d55e46d58916dd9466314674,prefill,171.34555315971375,171.39318084716797,7168,0
cmpl-3364a962d55e46d58916dd9466314674,decode,171.39318084716797,175.38687205314636,0,1024
cmpl-fe09415c63364a65a01ad150f9051a97,prefill,172.58151841163635,172.60293769836426,3004,0
cmpl-fe09415c63364a65a01ad150f9051a97,decode,172.60293769836426,176.08391046524048,0,929
cmpl-051fab5def8e4c628ac5b3efce562331,prefill,172.17469429969788,172.22159624099731,7168,0
cmpl-051fab5def8e4c628ac5b3efce562331,decode,172.22159624099731,176.0870716571808,0,1024
cmpl-13073b5b5f5640dc9c57323373614d5d,prefill,172.98971939086914,172.99448609352112,139,0
cmpl-13073b5b5f5640dc9c57323373614d5d,decode,172.99448609352112,176.61801671981812,0,988
cmpl-1e991a392c93427ea849aab467a9b5e0,prefill,173.402902841568,173.40722370147705,2,0
cmpl-1e991a392c93427ea849aab467a9b5e0,decode,173.40722370147705,176.65890192985535,0,891
cmpl-a87d7258b0c0401bb669934f653238c0,prefill,174.24319911003113,174.2820029258728,5019,0
cmpl-a87d7258b0c0401bb669934f653238c0,decode,174.2820029258728,177.80548644065857,0,1024
cmpl-64e5c2c6714e43c7bd695fe5ac0c0c3d,prefill,175.06333827972412,175.07689118385315,553,0
cmpl-64e5c2c6714e43c7bd695fe5ac0c0c3d,decode,175.07689118385315,178.43859887123108,0,1024
cmpl-98cb7b54d94b4bfd8083209f11127f10,prefill,181.15256643295288,181.17325234413147,3386,0
cmpl-98cb7b54d94b4bfd8083209f11127f10,decode,181.17325234413147,181.486430644989,0,95
cmpl-e185a8255ac7498da11e84b4a9d94d0a,prefill,181.5308153629303,181.55912256240845,4329,0
cmpl-e185a8255ac7498da11e84b4a9d94d0a,decode,181.55912256240845,181.62560653686523,0,21
cmpl-74ef4b40fc00428ba59c26f5dab644ad,prefill,182.2837779521942,182.303631067276,3062,0
cmpl-74ef4b40fc00428ba59c26f5dab644ad,decode,182.303631067276,182.43795084953308,0,41
cmpl-45f4af774af84a928c9c0eea13de6e5d,prefill,180.39866042137146,180.42038202285767,3415,0
cmpl-45f4af774af84a928c9c0eea13de6e5d,decode,180.42038202285767,182.80150151252747,0,694
cmpl-0887745ca40f402a96767fca51c296eb,prefill,180.77848052978516,180.82263231277466,5886,0
cmpl-0887745ca40f402a96767fca51c296eb,decode,180.82263231277466,184.40622425079346,0,1024
cmpl-bb0f1cb0a75644b8b13ea9cac89348fe,prefill,183.41813039779663,183.44169211387634,3743,0
cmpl-bb0f1cb0a75644b8b13ea9cac89348fe,decode,183.44169211387634,185.29269170761108,0,496
cmpl-beff76ab03df422aa8a216208ba91a2a,prefill,183.0397753715515,183.05942916870117,3216,0
cmpl-beff76ab03df422aa8a216208ba91a2a,decode,183.05942916870117,185.98687386512756,0,786
cmpl-dc208346524447b8a591a97b735d2317,prefill,182.65711331367493,182.6762933731079,658,0
cmpl-dc208346524447b8a591a97b735d2317,decode,182.6762933731079,186.4594967365265,0,1013
cmpl-a08d5d4964ea4ebb94f82010ca6c502a,prefill,183.7984654903412,183.84171056747437,6079,0
cmpl-a08d5d4964ea4ebb94f82010ca6c502a,decode,183.84171056747437,187.29626059532166,0,886
cmpl-a54e9574086a46ac82851d89ef0a7dee,prefill,185.3014373779297,185.31968569755554,2585,0
cmpl-a54e9574086a46ac82851d89ef0a7dee,decode,185.31968569755554,187.58851623535156,0,566
cmpl-185ade3917f14b6bad0fac4e974349aa,prefill,184.92765927314758,184.9680426120758,4787,0
cmpl-185ade3917f14b6bad0fac4e974349aa,decode,184.9680426120758,187.81761693954468,0,718
cmpl-0b9897d63d4d4b9a8725db0ad023ea7d,prefill,184.54384684562683,184.566148519516,3743,0
cmpl-0b9897d63d4d4b9a8725db0ad023ea7d,decode,184.566148519516,187.86974048614502,0,836
cmpl-e4aaae92f74749d99931057a3f99b16f,prefill,184.1702811717987,184.1983482837677,4145,0
cmpl-e4aaae92f74749d99931057a3f99b16f,decode,184.1983482837677,188.2258861064911,0,1024
cmpl-0c513737afce47298a810d2b8c45cc4c,prefill,187.94076919555664,187.96613907814026,3956,0
cmpl-0c513737afce47298a810d2b8c45cc4c,decode,187.96613907814026,188.25963592529297,0,79
cmpl-530b3f1e4a3a4451b14d5a24fae11b75,prefill,186.8096981048584,186.84752774238586,4885,0
cmpl-530b3f1e4a3a4451b14d5a24fae11b75,decode,186.84752774238586,188.64813804626465,0,456
cmpl-2f805d61ba2049eaa83a1fe7e5184c51,prefill,187.56099343299866,187.5818591117859,3017,0
cmpl-2f805d61ba2049eaa83a1fe7e5184c51,decode,187.5818591117859,189.17449855804443,0,411
cmpl-82422f5d3d524a628c734bbd95287bf7,prefill,186.4299521446228,186.44987630844116,3051,0
cmpl-82422f5d3d524a628c734bbd95287bf7,decode,186.44987630844116,189.6034345626831,0,792
cmpl-336b936824794439b9203f566465ca2a,prefill,185.68182134628296,185.71164989471436,4440,0
cmpl-336b936824794439b9203f566465ca2a,decode,185.71164989471436,189.77452778816223,0,1024
cmpl-f9e846b5767244189e81711b15c2a00f,prefill,186.06155014038086,186.10255908966064,5604,0
cmpl-f9e846b5767244189e81711b15c2a00f,decode,186.10255908966064,190.12225461006165,0,1024
cmpl-de68a4d05a964cc899cd7d82bcaf9010,prefill,188.69971299171448,188.74512243270874,6842,0
cmpl-de68a4d05a964cc899cd7d82bcaf9010,decode,188.74512243270874,190.5702030658722,0,494
cmpl-c938a283ed93485093a06b350b43dfff,prefill,187.19011163711548,187.2312662601471,5487,0
cmpl-c938a283ed93485093a06b350b43dfff,decode,187.2312662601471,191.07604384422302,0,1024
cmpl-d960e2a0b5aa4e719d015ca13b75ae14,prefill,188.31079077720642,188.3245644569397,948,0
cmpl-d960e2a0b5aa4e719d015ca13b75ae14,decode,188.3245644569397,191.1309540271759,0,766
cmpl-e7da6616f9334688af10fec770d85609,prefill,189.06456470489502,189.0687119960785,2,0
cmpl-e7da6616f9334688af10fec770d85609,decode,189.0687119960785,192.5896430015564,0,1024
cmpl-ef99a209990947f5846c4d23376294c4,prefill,189.4533336162567,189.50124406814575,7168,0
cmpl-ef99a209990947f5846c4d23376294c4,decode,189.50124406814575,192.75081706047058,0,967
cmpl-db38489e9fbc4a8f8bc24b864e445b50,prefill,194.67112112045288,194.69190382957458,3091,0
cmpl-db38489e9fbc4a8f8bc24b864e445b50,decode,194.69190382957458,195.25643396377563,0,180
cmpl-72948e051adc4cf883d773b622234a70,prefill,195.36531734466553,195.39462184906006,4564,0
cmpl-72948e051adc4cf883d773b622234a70,decode,195.39462184906006,197.5763704776764,0,602
cmpl-3bcd329717644355b784fb0b7fdcffd9,prefill,197.09412622451782,197.11520886421204,3428,0
cmpl-3bcd329717644355b784fb0b7fdcffd9,decode,197.11520886421204,197.6772964000702,0,157
cmpl-85998cdfccd7483b97bdf377d331a41b,prefill,197.43370938301086,197.4377679824829,2,0
cmpl-85998cdfccd7483b97bdf377d331a41b,decode,197.4377679824829,198.42450141906738,0,261
cmpl-a6dd5f8b783a4eebaf0d9170936ffb5b,prefill,196.049578666687,196.0533721446991,2,0
cmpl-a6dd5f8b783a4eebaf0d9170936ffb5b,decode,196.0533721446991,198.5315957069397,0,660
cmpl-212c96df0ec240a3b9e383be38bad930,prefill,195.0097689628601,195.01344394683838,2,0
cmpl-212c96df0ec240a3b9e383be38bad930,decode,195.01344394683838,198.7530860900879,0,1024
cmpl-5fbfb0766c9c44dab309abb4aaf2c2b4,prefill,198.13788199424744,198.18612384796143,7168,0
cmpl-5fbfb0766c9c44dab309abb4aaf2c2b4,decode,198.18612384796143,199.12085008621216,0,246
cmpl-078ad3a2cf76452ab9b6d22c44092217,prefill,196.7449173927307,196.76713371276855,2331,0
cmpl-078ad3a2cf76452ab9b6d22c44092217,decode,196.76713371276855,199.32024788856506,0,675
cmpl-c731779e212846378a6e931aa7dc31ae,prefill,198.47287321090698,198.4895384311676,1778,0
cmpl-c731779e212846378a6e931aa7dc31ae,decode,198.4895384311676,199.32353043556213,0,219
cmpl-c236136301144871bec0c3e35479268a,prefill,195.71323370933533,195.75731563568115,6297,0
cmpl-c236136301144871bec0c3e35479268a,decode,195.75731563568115,199.56225681304932,0,1024
cmpl-1dea0b06e736406f804ed619360acc38,prefill,197.7836034297943,197.79988145828247,1979,0
cmpl-1dea0b06e736406f804ed619360acc38,decode,197.79988145828247,200.0311939716339,0,596
cmpl-2d3cedb34adb4f3d8f91f368571b845a,prefill,196.40712356567383,196.45374941825867,7168,0
cmpl-2d3cedb34adb4f3d8f91f368571b845a,decode,196.45374941825867,200.26162910461426,0,1024
cmpl-debf013c46f84d19968fde909586b37f,prefill,199.1656630039215,199.18590831756592,2968,0
cmpl-debf013c46f84d19968fde909586b37f,decode,199.18590831756592,203.018958568573,0,1024
cmpl-11836bff8a644baca4055f7c386be3bb,prefill,199.5062291622162,199.51018953323364,2,0
cmpl-11836bff8a644baca4055f7c386be3bb,decode,199.51018953323364,203.34324193000793,0,1016
cmpl-62f4eb4f7508497d979c9e2f6bd90b5b,prefill,200.90211129188538,200.9417872428894,5575,0
cmpl-62f4eb4f7508497d979c9e2f6bd90b5b,decode,200.9417872428894,203.43732166290283,0,643
cmpl-93482d06c8c34c18b7f0bea50108c1a9,prefill,201.2461540699005,201.2834677696228,4851,0
cmpl-93482d06c8c34c18b7f0bea50108c1a9,decode,201.2834677696228,203.72107195854187,0,632
cmpl-b89cb8741d7948b8a339bbf684378006,prefill,199.85986876487732,199.88167476654053,3461,0
cmpl-b89cb8741d7948b8a339bbf684378006,decode,199.88167476654053,203.75331258773804,0,1024
cmpl-53005db99c704902989b4e0ad586aefc,prefill,200.20095825195312,200.21647024154663,1556,0
cmpl-53005db99c704902989b4e0ad586aefc,decode,200.21647024154663,204.08449006080627,0,1024
cmpl-b44f7f1f7578424fa79a96eb21cb3efd,prefill,200.55429935455322,200.57775783538818,3681,0
cmpl-b44f7f1f7578424fa79a96eb21cb3efd,decode,200.57775783538818,204.43868231773376,0,1024
cmpl-7b66d903fd804b0a82ebd6d5ec56c36b,prefill,202.2796790599823,202.29563426971436,1972,0
cmpl-7b66d903fd804b0a82ebd6d5ec56c36b,decode,202.29563426971436,205.1279377937317,0,772
cmpl-735b84bf39f84b36b80759df401eb481,prefill,201.58305191993713,201.58714294433594,2,0
cmpl-735b84bf39f84b36b80759df401eb481,decode,201.58714294433594,205.34674048423767,0,1024
cmpl-721b6c4c917642229c39ec149e3f5d74,prefill,201.93562197685242,201.95666074752808,3329,0
cmpl-721b6c4c917642229c39ec149e3f5d74,decode,201.95666074752808,205.66388750076294,0,1024
cmpl-96c701d44eac462ab0d71386e8662f32,prefill,202.6316261291504,202.67746353149414,6841,0
cmpl-96c701d44eac462ab0d71386e8662f32,decode,202.67746353149414,206.23993182182312,0,1024
